ds,Actual,Forecast
2007-10-29,250.855,255.65873598030294
2007-10-30,251.14,255.65734885394141
2007-10-31,250.75,255.72189649722003
2007-11-01,252.135,255.84246386557885
2007-11-02,252.6,255.91285989657703
2007-11-05,253.075,256.1521038173401
2007-11-06,252.495,256.1878361768422
2007-11-07,254.225,256.2844596025995
2007-11-08,253.145,256.4315044780386
2007-11-09,253.75,256.52236586351785
2007-11-12,254.385,256.7850137031946
2007-11-13,253.635,256.81598536391266
2007-11-14,254.11,256.90197314024687
2007-11-15,254.775,257.0329450878353
2007-11-16,254.345,257.1028450194908
2007-11-19,255.745,257.28007270643
2007-11-20,255.1,257.27762513968656
2007-11-21,256.655,257.32908219612534
2007-11-22,256.63,257.42523176382167
2007-11-23,257.55,257.460810873782
2007-11-26,257.705,257.5452320430477
2007-11-27,257.26,257.5172437820176
2007-11-28,254.3,257.54663167950446
2007-11-29,254.02,257.6244908556191
2007-11-30,253.17,257.64575371153654
2007-12-03,253.16,257.7113483501035
2007-12-04,252.645,257.68468711832355
2007-12-05,252.135,257.7187455782894
2007-12-06,252.175,257.8042236589752
2007-12-07,251.36,257.83559686536296
2007-12-10,251.82,257.94130088998725
2007-12-11,253.19,257.92945821980675
2007-12-12,252.375,257.9781670711704
2007-12-13,252.415,258.0776315972727
2007-12-14,254.295,258.12187724037784
2007-12-17,254.97,258.2559271147754
2007-12-18,254.065,258.24927347052886
2007-12-19,254.22,258.30082031596953
2007-12-20,254.385,258.40076000047395
2007-12-21,253.745,258.44318407151815
2007-12-24,254.04,258.5596960103603
2007-12-25,254.04,258.5440301402845
2007-12-26,254.045,258.58551784523814
2007-12-27,253.56,258.6747117009017
2007-12-28,253.915,258.7060706768823
2007-12-31,252.99,258.7909752112614
2008-01-01,253.095,258.76632638945387
2008-01-02,253.62,258.80000857724394
2008-01-03,253.5,258.8827295542927
2008-01-04,254.81,258.90903743116854
2008-01-07,255.355,258.9871592655669
2008-01-08,254.87,258.9626375485714
2008-01-09,254.425,258.99727707669626
2008-01-10,253.13,259.08148305789643
2008-01-11,253.555,259.10945744503886
2008-01-14,252.715,259.18979842755044
2008-01-15,254.085,259.1637562086587
2008-01-16,255.455,259.1951056896197
2008-01-17,256.4,259.27391454123796
2008-01-18,257.205,259.1432529164089
2008-01-21,259.64,258.73143669627245
2008-01-22,257.24,258.53569952758
2008-01-23,258.225,258.3946449143596
2008-01-24,257.27,258.2985514672963
2008-01-25,258.1,258.1416411584204
2008-01-28,258.425,257.6423899141694
2008-01-29,257.765,257.41650578737244
2008-01-30,257.895,257.24591970877816
2008-01-31,258.61,257.1216544736781
2008-02-01,257.385,256.93870433634527
2008-02-04,257.025,256.3819060428015
2008-02-05,259.485,256.14618329931676
2008-02-06,264.59,255.97155650548902
2008-02-07,263.425,255.84961721809822
2008-02-08,266.51,255.67583478738914
2008-02-11,264.18,255.19065788498935
2008-02-12,263.125,254.99390407989537
2008-02-13,261.785,254.8656470332679
2008-02-14,263.24,254.79717844118582
2008-02-15,263.54,254.68352728726597
2008-02-18,263.11,254.41230849923932
2008-02-19,264.85,254.29532711787138
2008-02-20,265.595,254.24944398708658
2008-02-21,264.7,254.26485360152097
2008-02-22,264.68,254.23543127159536
2008-02-25,261.1,254.20703812342055
2008-02-26,258.135,254.1637266992892
2008-02-27,258.1,254.18596010301536
2008-02-28,259.805,254.26287024881242
2008-02-29,264.405,254.28735530589594
2008-03-03,263.04,254.36698549561882
2008-03-04,264.43,254.33971070296857
2008-03-05,262.52,254.3673184399605
2008-03-06,265.095,254.43876573925434
2008-03-07,265.46,254.44693540500086
2008-03-10,264.55,254.41472726651676
2008-03-11,260.87,254.33071164068775
2008-03-12,259.265,254.29295273303086
2008-03-13,258.3,254.29125975240564
2008-03-14,259.505,254.2194747755966
2008-03-17,259.61,253.91737338961366
2008-03-18,256.715,253.73729933549407
2008-03-19,257.29,253.60247575117495
2008-03-20,257.745,253.50394597706622
2008-03-21,257.475,253.3367662817146
2008-03-24,257.37,252.76860321393303
2008-03-25,256.205,252.5100348580853
2008-03-26,257.435,252.30333685799113
2008-03-27,256.565,252.14030954606162
2008-03-28,257.1,251.91664801997564
2008-03-31,261.09,251.2316199107757
2008-04-01,257.95,250.95246151542568
2008-04-02,257.89,250.73444478113683
2008-04-03,257.375,250.56923000113028
2008-04-04,256.445,250.35225022386913
2008-04-07,253.555,249.7361965203114
2008-04-08,253.6,249.494424107341
2008-04-09,254.245,249.31982988884778
2008-04-10,251.465,249.20328261229045
2008-04-11,252.4,249.03937946056135
2008-04-14,251.6,248.60028386160585
2008-04-15,251.945,248.42047388380755
2008-04-16,253.165,248.3078993349959
2008-04-17,253.505,248.25261857870981
2008-04-18,252.755,248.1484668683506
2008-04-21,252.17,247.87284871852984
2008-04-22,251.505,247.74041084543111
2008-04-23,251.395,247.67092267937252
2008-04-24,252.76,247.65413899183815
2008-04-25,252.965,247.58368208099836
2008-04-28,252.26,247.379552335806
2008-04-29,253.495,247.26124879709772
2008-04-30,252.39,247.20133246614762
2008-05-01,252.37,247.18983631319853
2008-05-02,251.87,247.12072170647372
2008-05-05,252.28,246.9010636146895
2008-05-06,251.73,246.7726116832777
2008-05-07,252.14,246.70088565537776
2008-05-08,252.165,246.6764231299149
2008-05-09,251.995,246.59368273089052
2008-05-12,249.31,246.33386180444913
2008-05-13,248.955,246.19366032389874
2008-05-14,249.66,246.11160119174792
2008-05-15,249.58,246.07850760728715
2008-05-16,247.015,245.9890699167667
2008-05-19,245.92,245.72223378808653
2008-05-20,244.75,245.58426345638026
2008-05-21,244.795,245.5066911932892
2008-05-22,245.585,245.48024892736518
2008-05-23,244.685,245.3994929287081
2008-05-26,244.285,245.16902541280453
2008-05-27,244.425,245.04587328775972
2008-05-28,243.295,244.98405541321844
2008-05-29,240.475,244.97404857247167
2008-05-30,240.465,244.91015794328308
2008-06-02,240.845,244.73054250014667
2008-06-03,241.905,244.6237495023229
2008-06-04,241.68,244.57771879282043
2008-06-05,243.815,244.58280397477697
2008-06-06,248.345,244.53321677760684
2008-06-09,246.705,244.39127284930208
2008-06-10,248.79,244.29524790450938
2008-06-11,247.555,244.25911982401522
2008-06-12,247.06,244.27328028651687
2008-06-13,246.66,244.23198523450114
2008-06-16,247.54,244.11062914188054
2008-06-17,245.465,244.02012243068043
2008-06-18,242.915,243.98883820261085
2008-06-19,240.61,244.00713022995004
2008-06-20,239.365,243.9691872442698
2008-06-23,239.295,243.85206363675144
2008-06-24,238.755,243.76048646060173
2008-06-25,235.055,243.7265488226128
2008-06-26,237.785,243.74036366088902
2008-06-27,237.14,243.6958630356043
2008-06-30,235.23,243.54393831082237
2008-07-01,236.325,243.43487159639977
2008-07-02,236.52,243.3801281990619
2008-07-03,234.995,243.36965025273196
2008-07-04,233.97,243.29724787233766
2008-07-07,231.565,243.03967040794242
2008-07-08,231.665,242.88833602067413
2008-07-09,231.845,242.78813573252566
2008-07-10,231.28,242.72934291930474
2008-07-11,231.695,242.6061870887419
2008-07-14,230.495,242.18718226548555
2008-07-15,232.22,241.98118950585467
2008-07-16,230.755,241.82717203098358
2008-07-17,230.26,241.71623636996708
2008-07-18,228.515,241.5434747903622
2008-07-21,228.475,240.99960162227637
2008-07-22,229.91,240.76278637743366
2008-07-23,234.015,240.5846450783952
2008-07-24,232.595,240.45695878809082
2008-07-25,231.76,240.27540011880936
2008-07-28,230.48,239.75692690090426
2008-07-29,230.06,239.54653249434446
2008-07-30,230.82,239.40376848395195
2008-07-31,234.17,239.32017232310534
2008-08-01,231.935,239.1910169177334
2008-08-04,233.705,238.8733811485283
2008-08-05,235.105,238.74170036576828
2008-08-06,235.245,238.68184609453593
2008-08-07,235.345,238.6841981191471
2008-08-08,236.485,238.6428032418166
2008-08-11,237.805,238.58652524560068
2008-08-12,236.295,238.53705128630006
2008-08-13,237.65,238.55489827838952
2008-08-14,238.87,238.6293205766346
2008-08-15,239.4,238.65334199451007
2008-08-18,235.945,238.74512340076527
2008-08-19,235.34,238.72695631878648
2008-08-20,233.635,238.7665251527775
2008-08-21,233.885,238.85302082531047
2008-08-22,233.88,238.87958945998366
2008-08-25,234.175,238.92577128194765
2008-08-26,235.625,238.8767916999116
2008-08-27,236.355,239.24384220907993
2008-08-28,238.815,239.65247932580988
2008-08-29,236.86,239.99697140471787
2008-09-01,238.61,240.98358581193366
2008-09-02,237.535,241.24768488872525
2008-09-03,239.28,241.56489934110732
2008-09-04,241.93,241.9265312634599
2008-09-05,241.785,242.2278244466546
2008-09-08,241.475,243.11549612118955
2008-09-09,240.105,243.35867499864298
2008-09-10,239.275,243.66149862626992
2008-09-11,240.875,244.01530189215208
2008-09-12,237.515,244.3151828187715
2008-09-15,242.165,245.23311798321026
2008-09-16,241.81,245.49578911068323
2008-09-17,244.48,245.82143696361308
2008-09-18,242.255,246.20042509620043
2008-09-19,240.305,246.52681487946174
2008-09-22,240.66,247.52144060037799
2008-09-23,241.95,247.8051923635689
2008-09-24,241.235,248.1480336459883
2008-09-25,239.435,248.53946801445244
2008-09-26,239.605,248.87281382646876
2008-09-29,244.065,249.8500693887286
2008-09-30,242.07,250.11432300883166
2008-10-01,242.095,250.43076057555464
2008-10-02,245.54,250.78911713812195
2008-10-03,246.005,251.0831125566012
2008-10-06,248.335,251.9110276787632
2008-10-07,250.555,252.1178558732346
2008-10-08,251.905,252.3747029953653
2008-10-09,264.305,252.6724091145677
2008-10-10,258.58,252.9058367349404
2008-10-13,252.425,253.56396469748898
2008-10-14,253.81,253.7217855512933
2008-10-15,270.755,253.93504299005258
2008-10-16,267.995,254.1953918039637
2008-10-17,265.365,254.39837536881194
2008-10-20,270.595,255.01115203514794
2008-10-21,279.31,255.16984967259384
2008-10-22,279.59,255.39188420308082
2008-10-23,279.795,255.66859794044322
2008-10-24,274.875,255.89506204511864
2008-10-27,269.875,256.6141345264343
2008-10-28,260.435,256.81735230846164
2008-10-29,257.06,257.08680099803667
2008-10-30,259.9,257.4127509200035
2008-10-31,255.86,257.689181476588
2008-11-03,259.94,258.55184853813637
2008-11-04,258.465,258.7975127313584
2008-11-05,258.745,259.10523959789685
2008-11-06,263.125,259.4645835219464
2008-11-07,267.585,259.7689355893585
2008-11-10,267.835,260.67876723408807
2008-11-11,268.925,260.9274382067843
2008-11-12,270.925,261.2319271078133
2008-11-13,269.005,261.5820677558008
2008-11-14,267.855,261.871658844653
2008-11-17,268.78,262.70956252642117
2008-11-18,270.65,262.9273642921971
2008-11-19,271.675,263.1988411445981
2008-11-20,270.98,263.51465148360205
2008-11-21,265.445,263.76941736815604
2008-11-24,259.65,264.5076704245831
2008-11-25,260.6,264.6961877957303
2008-11-26,260.95,264.94131684580464
2008-11-27,260.595,265.2341570338385
2008-11-28,258.305,265.46966510988364
2008-12-01,262.185,266.17409135488236
2008-12-02,262.745,266.35931699353904
2008-12-03,261.32,266.6048840194048
2008-12-04,261.76,266.90159320808
2008-12-05,266.265,267.1440237781522
2008-12-08,261.635,267.8828737461926
2008-12-09,263.51,268.0823829356163
2008-12-10,263.875,268.3427289859404
2008-12-11,262.61,268.65417859362856
2008-12-12,266.605,268.91080578620046
2008-12-15,267.74,269.684639101045
2008-12-16,267.575,269.8921365327703
2008-12-17,266.49,270.1582480937355
2008-12-18,266.375,270.473127683036
2008-12-19,265.51,270.73081751881716
2008-12-22,263.975,271.49446953571464
2008-12-23,263.685,271.69473738797893
2008-12-24,265.37,271.95215261632194
2008-12-25,264.0,272.25720159945564
2008-12-26,265.85,272.5042828834163
2008-12-29,267.295,273.2350828467665
2008-12-30,267.225,273.4252052030722
2008-12-31,265.665,273.6733745852916
2009-01-01,263.99,273.9703066741346
2009-01-02,266.005,274.2105709023175
2009-01-05,266.54,274.92943258093504
2009-01-06,264.685,275.1183006397563
2009-01-07,268.465,275.3663483446323
2009-01-08,274.15,275.66405665246697
2009-01-09,277.885,275.9057049000038
2009-01-12,283.045,276.6288388643568
2009-01-13,278.005,276.81786958241213
2009-01-14,277.51,277.0647818608269
2009-01-15,279.265,277.3596758093061
2009-01-16,279.63,277.5964828386812
2009-01-19,285.75,278.29022557587916
2009-01-20,286.755,278.463941031971
2009-01-21,282.565,278.69270129021714
2009-01-22,285.405,278.96669653549156
2009-01-23,288.67,279.1800447977025
2009-01-26,286.875,279.7913580850448
2009-01-27,285.7,279.9351353868505
2009-01-28,285.33,280.1337062695986
2009-01-29,291.265,280.37794786575387
2009-01-30,297.86,280.5627128330797
2009-02-02,295.75,281.1030257812197
2009-02-03,299.66,281.23063423324606
2009-02-04,297.605,281.4180154034763
2009-02-05,291.185,281.6567101604276
2009-02-06,288.77,281.8421609583885
2009-02-09,287.195,282.42639239852525
2009-02-10,293.255,282.5835132927938
2009-02-11,295.61,282.8079829934063
2009-02-12,298.82,283.09121986389056
2009-02-13,298.825,283.328401968713
2009-02-16,304.26,284.10622622755506
2009-02-17,308.915,284.33844044233587
2009-02-18,303.545,284.64186914877007
2009-02-19,304.695,285.006929802814
2009-02-20,303.875,285.3277203204361
2009-02-23,298.46,286.35547539262643
2009-02-24,300.23,286.6667074644293
2009-02-25,301.87,287.0450202155861
2009-02-26,301.555,287.4796883112303
2009-02-27,299.24,287.8637286137881
2009-03-02,307.375,289.03359399574236
2009-03-03,308.05,289.37370662898536
2009-03-04,307.0,289.7706758086036
2009-03-05,316.54,290.21340639499437
2009-03-06,313.6,290.59470084170886
2009-03-09,310.355,291.6917224500312
2009-03-10,303.715,291.9868887935181
2009-03-11,301.915,292.3293928107379
2009-03-12,294.305,292.70883782437545
2009-03-13,296.275,293.01884939160556
2009-03-16,295.645,293.8638375287319
2009-03-17,297.575,294.0659387495761
2009-03-18,297.985,294.31282929158056
2009-03-19,302.105,294.59534512003455
2009-03-20,301.08,294.8083479983888
2009-03-23,301.845,295.3738567797089
2009-03-24,299.465,295.4904187129723
2009-03-25,301.61,295.6572912846848
2009-03-26,301.645,295.86620232338265
2009-03-27,305.395,296.0127988045683
2009-03-30,309.995,296.42834681092245
2009-03-31,308.31,296.5127273492698
2009-04-01,302.375,296.65668502717375
2009-04-02,294.445,296.8519677318927
2009-04-03,296.06,296.9941138415056
2009-04-06,295.43,297.44848195312494
2009-04-07,296.355,297.1195599471849
2009-04-08,293.295,296.8571577091621
2009-04-09,288.315,296.65230636281325
2009-04-10,290.365,296.39976599741885
2009-04-13,288.67,295.6943446214211
2009-04-14,289.585,295.42611853873694
2009-04-15,289.385,295.2255331928528
2009-04-16,292.555,295.08276483234897
2009-04-17,295.575,294.8917527822432
2009-04-20,299.37,294.36012836880104
2009-04-21,297.455,294.1440690724406
2009-04-22,297.365,293.99186932298664
2009-04-23,298.475,293.8932907574589
2009-04-24,293.945,293.7419466202363
2009-04-27,294.835,293.3002903459423
2009-04-28,293.31,293.10435430237624
2009-04-29,288.89,292.96746508262703
2009-04-30,288.905,292.87957545414
2009-05-01,286.32,292.73456037333034
2009-05-04,285.3,292.2892411365857
2009-05-05,282.455,292.08593829678813
2009-05-06,283.34,291.9393947940267
2009-05-07,279.6,291.84006341018716
2009-05-08,276.775,291.6823240563837
2009-05-11,281.1,291.19605591790486
2009-05-12,279.15,290.9797110998817
2009-05-13,286.63,290.82111457147715
2009-05-14,289.15,290.7110671571092
2009-05-15,286.985,290.5442473585805
2009-05-18,281.505,290.04272680101485
2009-05-19,277.015,289.825738210517
2009-05-20,275.91,289.6688001362596
2009-05-21,278.045,289.56268243083434
2009-05-22,279.885,289.4019838279524
2009-05-25,280.25,288.9305502103479
2009-05-26,281.08,288.72685555063435
2009-05-27,282.815,288.5844619320244
2009-05-28,285.425,288.49388850294804
2009-05-29,283.625,288.3494788754058
2009-06-01,280.1,287.92890297675575
2009-06-02,280.63,287.7420649595193
2009-06-03,288.315,287.6161507693814
2009-06-04,286.61,287.5415202008009
2009-06-05,288.835,287.41238630342116
2009-06-08,286.145,287.03277190456464
2009-06-09,281.34,286.857818896737
2009-06-10,280.105,286.74289380685474
2009-06-11,276.175,286.6783790194625
2009-06-12,277.645,286.55852323543854
2009-06-15,282.365,286.20215212089994
2009-06-16,281.945,286.03354640382986
2009-06-17,282.62,285.9243053637943
2009-06-18,281.075,285.8648054955073
2009-06-19,279.0,285.74926445979605
2009-06-22,280.875,285.40088405687715
2009-06-23,281.6,285.2328816389262
2009-06-24,277.955,285.1229306868871
2009-06-25,275.295,285.0611949625198
2009-06-26,276.64,284.94165624143335
2009-06-29,275.435,284.56813375143463
2009-06-30,272.5,284.38648864437096
2009-07-01,268.935,284.25984574295535
2009-07-02,271.445,284.17815101903
2009-07-03,272.835,284.03520477759724
2009-07-06,272.975,283.56970690576594
2009-07-07,276.18,283.3501131452278
2009-07-08,278.655,283.1820413193353
2009-07-09,274.79,283.0556594039965
2009-07-10,276.46,282.86507690326556
2009-07-13,276.8,282.24338214373387
2009-07-14,275.0,281.96918165354356
2009-07-15,272.82,281.74636646040807
2009-07-16,274.09,281.56588044276316
2009-07-17,275.255,281.3226565183992
2009-07-20,272.65,280.56045308281506
2009-07-21,272.44,280.2481209088574
2009-07-22,272.215,279.9929233752808
2009-07-23,269.015,279.7865723210313
2009-07-24,265.965,279.5246960990239
2009-07-27,266.745,278.7553207950076
2009-07-28,269.105,278.4581083452326
2009-07-29,269.59,278.2270727826855
2009-07-30,268.2,278.0538766268735
2009-07-31,266.04,277.83394372491307
2009-08-03,264.83,277.238755449864
2009-08-04,265.29,277.0135215035855
2009-08-05,267.855,276.8599796972002
2009-08-06,270.705,276.7687496328892
2009-08-07,268.505,276.6341179565403
2009-08-10,270.025,276.3025002398939
2009-08-11,272.82,276.1634039287174
2009-08-12,269.515,276.09300966303067
2009-08-13,269.65,276.0807162670362
2009-08-14,271.87,276.01966289757775
2009-08-17,273.825,275.86673539438584
2009-08-18,271.595,275.77055702641456
2009-08-19,271.87,275.7338342556018
2009-08-20,269.94,275.7456721722375
2009-08-21,268.35,275.6991000614719
2009-08-24,267.95,275.5333888916627
2009-08-25,266.775,275.41565481098297
2009-08-26,268.74,275.3498629727696
2009-08-27,269.645,275.326013172236
2009-08-28,271.395,275.2381450956014
2009-08-31,272.315,274.9262359831315
2009-09-01,276.71,274.75634092900685
